,LONGITUDE,LATITUDE,TYPEQU
6823,-0.505936,44.879674,E110
6824,-0.505517,44.879858,E110
6825,-0.509037,44.882234,E110
6826,-0.510192,44.88145,E110
6827,-0.509375,44.88034,E110
6828,-0.668534,44.916284,E110
6829,-0.668769,44.916006,E110
6830,-0.620965,44.773497,E110
6831,-0.620819,44.773402,E110
6832,-0.576698,44.796231,E110
6833,-0.652661,44.788111,E110
6834,-0.653053,44.787909,E110
6835,-0.531926,44.898677,E110
6836,-0.531928,44.898902,E110
6837,-0.476199,44.825041,E110
6838,-0.552329,44.811597,E110
6839,-0.552423,44.811675,E110
6840,-0.551286,44.811116,E110
6841,-0.551237,44.811145,E110
6842,-0.511059,44.944924,E110
6843,-0.511075,44.945185,E110
6844,-0.504064,45.001311,E110
6845,-0.504233,45.001369,E110
6846,-0.700969,44.903013,E110
6847,-0.700884,44.903638,E110
6848,-0.70177,44.902851,E110
6849,-0.502261,44.920697,E110
6850,-0.50215,44.920953,E110
6851,-0.501947,44.870391,E110
6852,-0.502522,44.870463,E110
6853,-0.593922,44.837348,E110
6854,-0.515287,44.919672,E110
6855,-0.781024,44.849802,E110
6856,-0.780985,44.849786,E110
6857,-0.50078,44.879927,E110
6858,-0.553039,44.860647,E110
6859,-0.554219,44.860663,E110
6860,-0.555463,44.859298,E110
6861,-0.548752,44.861586,E110
6862,-0.658667,44.880945,E110
6863,-0.658411,44.880908,E110
6864,-0.481522,44.872304,E110
6865,-0.493879,44.912805,E110
6866,-0.645496,44.801947,E110
6867,-0.649135,44.862638,E110
6868,-0.485898,44.991508,E110
6869,-0.485948,44.991498,E110
6870,-0.517562,44.888003,E110
6871,-0.517568,44.887895,E110
6872,-0.517313,44.887668,E110
6873,-0.495783,44.929724,E110
6874,-0.495701,44.929628,E110
6875,-0.617873,44.833577,E110
6876,-0.691517,44.822046,E110
6877,-0.691783,44.822038,E110
6878,-0.473885,44.930321,E110
6879,-0.676496,44.883916,E110
6880,-0.676621,44.883885,E110
6881,-0.561256,44.763689,E110
6882,-0.561648,44.763677,E110
6883,-0.727843,44.913877,E110
6884,-0.727748,44.913781,E110
6885,-0.548682,44.767085,E110
6886,-0.606244,44.884833,E110
6887,-0.606115,44.884801,E110
6888,-0.531535,44.820174,E110
6889,-0.531135,44.820853,E110
6890,-0.53152,44.820327,E110
6891,-0.498176,44.866418,E110
6892,-0.49847,44.866652,E110
6893,-0.495595,44.905541,E110
6894,-0.677819,44.912408,E110
6895,-0.677755,44.912599,E110
6896,-0.637207,44.774415,E110
6897,-0.50887,44.850778,E110
6898,-0.678173,44.858065,E110
6899,-0.678536,44.858188,E110
6900,-0.67759,44.859607,E110
6901,-0.677622,44.859327,E110
6902,-0.518057,44.854849,E110
6903,-0.518785,44.855357,E110
6904,-0.518153,44.854963,E110
6905,-0.51822,44.855024,E110
6906,-0.532187,44.943885,E110
6907,-0.53116,44.943503,E110
6908,-0.492834,44.913333,E110
6909,-0.492791,44.913253,E110
6910,-0.47658,44.864538,E110
6911,-0.598204,44.819364,E110
6912,-0.598886,44.819144,E110
6913,-0.619237,44.960452,E110
6914,-0.620058,44.960399,E110
6915,-0.605321,44.795709,E110
6916,-0.535489,44.838929,E110
6917,-0.668986,44.907491,E110
6918,-0.66891,44.908079,E110
6919,-0.500919,44.882148,E110
6920,-0.734457,44.871669,E110
6921,-0.498013,44.867262,E110
6922,-0.611845,44.779445,E110
6923,-0.612017,44.779557,E110
6924,-0.510891,44.878436,E110
6925,-0.510572,44.877382,E110
6926,-0.465306,44.922892,E110
6927,-0.521422,44.897172,E110
6928,-0.521345,44.897166,E110
6929,-0.501349,44.821005,E110
6930,-0.675121,44.885385,E110
6931,-0.674787,44.885505,E110
6932,-0.550868,44.840753,E110
6933,-0.590992,44.872331,E110
6934,-0.590532,44.872084,E110
6935,-0.591394,44.872083,E110
6936,-0.486811,44.863802,E110
6937,-0.551243,44.881532,E110
6938,-0.551931,44.880185,E110
6939,-0.550852,44.880355,E110
6940,-0.632936,44.835383,E110
6941,-0.632701,44.835273,E110
6942,-0.517444,44.918469,E110
6943,-0.605883,44.928512,E110
6944,-0.527974,45.003962,E110
6945,-0.500241,45.000701,E110
6946,-0.500011,45.000691,E110
6947,-0.529102,44.833229,E110
6948,-0.528194,44.832086,E110
6949,-0.702948,44.882081,E110
6950,-0.703151,44.882083,E110
6951,-0.599115,44.869941,E110
6952,-0.598978,44.869783,E110
6953,-0.567499,44.826575,E110
6954,-0.547523,44.857182,E110
6955,-0.547673,44.856943,E110
6956,-0.614942,44.864785,E110
6957,-0.614845,44.864851,E110
6958,-0.563749,44.768881,E110
6959,-0.563815,44.768924,E110
6960,-0.49663,44.903643,E110
6961,-0.694209,44.886257,E110
6962,-0.51242,44.903676,E110
6963,-0.694334,44.886424,E110
6964,-0.513192,44.904048,E110
6965,-0.496566,44.903636,E110
6966,-0.62535,44.960172,E110
6967,-0.624667,44.960212,E110
6968,-0.62679,44.960837,E110
6969,-0.584834,44.830107,E110
6970,-0.597771,44.871318,E110
6971,-0.597693,44.871285,E110
6972,-0.607883,44.781602,E110
6973,-0.648459,44.782454,E110
6974,-0.648303,44.782586,E110
6975,-0.506239,44.900131,E110
6976,-0.668525,44.856635,E110
6977,-0.57067,44.874257,E110
6978,-0.570714,44.874346,E110
6979,-0.595355,44.841925,E110
6980,-0.596704,44.840439,E110
6981,-0.565144,44.870478,E110
6982,-0.565162,44.870352,E110
6983,-0.730892,44.895648,E110
6984,-0.517867,44.879107,E110
6985,-0.517611,44.879485,E110
6986,-0.518083,44.878911,E110
6987,-0.520867,44.876831,E110
6988,-0.520916,44.876802,E110
6989,-0.564384,44.847341,E110
6990,-0.564289,44.847434,E110
6991,-0.566107,44.883227,E110
6992,-0.514846,44.91445,E110
6993,-0.514359,44.914376,E110
6994,-0.617345,44.793145,E110
6995,-0.744079,44.917855,E110
6996,-0.533159,44.779558,E110
6997,-0.533672,44.960601,E110
6998,-0.634557,44.815024,E110
6999,-0.738192,44.902235,E110
7000,-0.737181,44.901908,E110
7001,-0.639229,44.875608,E110
7002,-0.639016,44.875453,E110
7003,-0.54726,44.798889,E110
7004,-0.546642,44.798918,E110
7005,-0.591476,44.792184,E110
7006,-0.59145,44.792365,E110
7007,-0.535513,45.018332,E110
7008,-0.535503,45.018378,E110
7009,-0.489274,44.946836,E110
7010,-0.489611,44.945726,E110
7011,-0.677932,44.846076,E110
7012,-0.677937,44.846337,E110
7013,-0.6367,44.882938,E110
7014,-0.636337,44.883004,E110
7015,-0.640668,44.861059,E110
7016,-0.641788,44.861518,E110
7017,-0.642572,44.860717,E110
7018,-0.50685,44.87787,E110
7019,-0.677559,44.873831,E110
7020,-0.677531,44.873796,E110
7021,-0.669013,44.858476,E110
7022,-0.668003,44.858338,E110
7023,-0.666266,44.859693,E110
7024,-0.667723,44.857356,E110
7025,-0.50672,44.812103,E110
7026,-0.506571,44.811539,E110
7027,-0.553963,45.000503,E110
7028,-0.553961,45.000467,E110
7029,-0.57588,45.021846,E110
7030,-0.575733,45.021725,E110
7031,-0.646577,44.802408,E110
7032,-0.646586,44.802344,E110
7033,-0.482231,44.964189,E110
7034,-0.646985,44.885331,E110
7035,-0.502803,44.950502,E110
7036,-0.473736,44.865483,E110
7037,-0.473718,44.865402,E110
7038,-0.480084,44.919619,E110
7039,-0.480893,44.918557,E110
7040,-0.474958,44.864949,E110
7041,-0.606279,44.951437,E110
7042,-0.549848,44.842246,E110
7043,-0.549826,44.842301,E110
7044,-0.496789,44.994042,E110
7045,-0.49588,44.993926,E110
7046,-0.493585,44.919087,E110
7047,-0.663282,44.802713,E110
7048,-0.606305,44.784213,E110
7049,-0.606529,44.784152,E110
7050,-0.631051,44.882825,E110
7051,-0.631532,44.882999,E110
7052,-0.549595,44.886731,E110
7053,-0.604989,44.787969,E110
7054,-0.604674,44.786609,E110
7055,-0.475889,44.869146,E110
7056,-0.669032,44.915376,E110
7057,-0.658291,44.809268,E110
7058,-0.658362,44.809581,E110
7059,-0.575584,44.873991,E110
7060,-0.57433,44.874013,E110
7061,-0.576312,44.873084,E110
7062,-0.679262,44.865969,E110
7063,-0.688876,44.797457,E110
7064,-0.688929,44.797293,E110
7065,-0.600848,44.769952,E110
7066,-0.600803,44.770242,E110
7067,-0.536015,44.778494,E110
7068,-0.601291,44.767595,E110
7069,-0.601728,44.767698,E110
7070,-0.72247,44.917788,E110
7071,-0.72236,44.917648,E110
7072,-0.697353,44.778535,E110
7073,-0.697189,44.778541,E110
7074,-0.517176,44.911159,E110
7075,-0.517238,44.911139,E110
7076,-0.620654,44.810504,E110
7077,-0.620393,44.810584,E110
7078,-0.780382,44.842334,E110
7079,-0.779113,44.842305,E110
7080,-0.608242,44.868986,E110
7081,-0.608841,44.868841,E110
7082,-0.608897,44.868911,E110
7083,-0.609355,44.869148,E110
7084,-0.62301,44.812887,E110
7085,-0.722024,44.900741,E110
7086,-0.721996,44.900318,E110
7087,-0.532584,44.776647,E110
7088,-0.663266,44.825381,E110
7089,-0.500217,44.958469,E110
7090,-0.500098,44.958392,E110
7091,-0.726333,44.917686,E110
7092,-0.726681,44.917764,E110
7093,-0.540376,44.781635,E110
7094,-0.540331,44.781735,E110
7095,-0.539733,44.782079,E110
7096,-0.558875,44.857954,E110
7097,-0.558774,44.857966,E110
7098,-0.559386,44.857622,E110
7099,-0.584873,44.810891,E110
7100,-0.582788,44.759137,E110
7101,-0.639021,44.895651,E110
7102,-0.638901,44.894979,E110
7103,-0.650387,44.811169,E110
7104,-0.650217,44.811472,E110
7105,-0.599635,44.872519,E110
7106,-0.482682,44.852405,E110
7107,-0.482617,44.852371,E110
7108,-0.496484,44.843941,E110
7109,-0.49644,44.844051,E110
7110,-0.495685,44.822761,E110
7111,-0.495279,44.822341,E110
7112,-0.571949,44.786443,E110
7113,-0.79898,44.839887,E110
7114,-0.798917,44.839898,E110
7115,-0.659796,44.856861,E110
7116,-0.659139,44.856107,E110
7117,-0.659647,44.857298,E110
7118,-0.507661,44.840146,E110
7119,-0.507888,44.840751,E110
7120,-0.534292,44.944674,E110
7121,-0.533204,44.944312,E110
7122,-0.732347,44.759741,E110
7123,-0.733432,44.758929,E110
7124,-0.666288,44.849742,E110
7125,-0.665089,44.849034,E110
7126,-0.660442,44.888142,E110
7127,-0.660558,44.888354,E110
7128,-0.598533,44.766405,E110
7129,-0.628515,44.881628,E110
7130,-0.630274,44.829666,E110
7131,-0.63515,44.789372,E110
7132,-0.634849,44.789607,E110
7133,-0.696757,44.874509,E110
7134,-0.619207,44.778421,E110
7135,-0.619142,44.778396,E110
7136,-0.697712,44.874576,E110
7137,-0.619033,44.852358,E110
7138,-0.618184,44.851971,E110
7139,-0.561061,44.863246,E110
7140,-0.562683,44.861257,E110
7141,-0.553174,44.807739,E110
7142,-0.49218,44.939706,E110
7143,-0.508256,44.905619,E110
7144,-0.508295,44.905645,E110
7145,-0.549043,44.891038,E110
7146,-0.548974,44.891347,E110
7147,-0.643579,44.857088,E110
7148,-0.643761,44.856776,E110
7149,-0.644644,44.856134,E110
7150,-0.651316,44.880781,E110
7151,-0.503325,44.996404,E110
7152,-0.503327,44.996431,E110
7153,-0.518892,45.000149,E110
7154,-0.518824,45.000079,E110
7155,-0.509123,44.933873,E110
7156,-0.509176,44.933898,E110
7157,-0.681482,44.801875,E110
7158,-0.682449,44.801753,E110
7159,-0.59986,44.957423,E110
7160,-0.600475,44.9577,E110
7161,-0.589927,44.829744,E110
7162,-0.629657,44.846774,E110
7163,-0.667605,44.836936,E110
7164,-0.667437,44.836888,E110
7165,-0.611603,44.838297,E110
7166,-0.534455,44.877237,E110
7167,-0.497068,44.881585,E110
7168,-0.498025,44.881681,E110
7169,-0.677075,44.792567,E110
7170,-0.676169,44.792453,E110
7171,-0.594218,44.944464,E110
7172,-0.594463,44.944718,E110
7173,-0.644727,44.812328,E110
7174,-0.736158,44.757503,E110
7175,-0.736578,44.757345,E110
7176,-0.719596,44.932018,E110
7177,-0.719527,44.931939,E110
7178,-0.689732,44.888551,E110
7179,-0.689596,44.888601,E110
7180,-0.594741,44.864179,E110
7181,-0.594691,44.864397,E110
7182,-0.524046,44.954688,E110
7183,-0.524062,44.954742,E110
7184,-0.529962,45.005278,E110
7185,-0.530076,45.005265,E110
7186,-0.582561,44.832001,E110
7187,-0.742115,44.920166,E110
7188,-0.684453,44.824778,E110
7189,-0.684275,44.824775,E110
7190,-0.686151,44.824595,E110
7191,-0.685354,44.781386,E110
7192,-0.615348,44.951737,E110
7193,-0.615395,44.951682,E110
7194,-0.577808,44.855398,E110
7195,-0.631481,44.793494,E110
7196,-0.634803,44.917826,E110
7197,-0.63457,44.917762,E110
7198,-0.632762,44.917857,E110
7199,-0.633473,44.917671,E110
7200,-0.589243,44.84361,E110
7201,-0.589125,44.844136,E110
7202,-0.627057,44.889274,E110
7203,-0.649228,44.836984,E110
7204,-0.649009,44.837126,E110
7205,-0.648523,44.837052,E110
7206,-0.651378,44.837517,E110
7207,-0.664564,44.875928,E110
7208,-0.664658,44.875628,E110
7209,-0.62197,44.760828,E110
7210,-0.619426,44.911109,E110
7211,-0.619794,44.912296,E110
7212,-0.592443,44.795226,E110
7213,-0.592359,44.795499,E110
7214,-0.634733,44.915773,E110
7215,-0.634572,44.916229,E110
7216,-0.596876,44.801012,E110
7217,-0.597347,44.801439,E110
7218,-0.649429,44.809091,E110
7219,-0.649403,44.808299,E110
7220,-0.63748,44.910807,E110
7221,-0.711953,44.903403,E110
7222,-0.712025,44.903338,E110
7223,-0.71495,44.905566,E110
7224,-0.71183,44.904805,E110
7225,-0.566263,44.786573,E110
7226,-0.566228,44.786628,E110
7227,-0.593365,44.802911,E110
7228,-0.593253,44.802941,E110
7229,-0.564053,44.786049,E110
7230,-0.566442,44.786603,E110
7231,-0.566593,44.787184,E110
7232,-0.647351,44.834991,E110
7233,-0.647427,44.834997,E110
7234,-0.647595,44.834856,E110
7235,-0.557123,44.796329,E110
7236,-0.603664,44.868342,E110
7237,-0.642146,44.852593,E110
7238,-0.641698,44.852517,E110
7239,-0.653197,44.782533,E110
7240,-0.652933,44.782758,E110
7241,-0.682816,44.817388,E110
7242,-0.621578,44.838584,E110
7243,-0.621511,44.838532,E110
7244,-0.657365,44.804972,E110
7245,-0.533974,44.967603,E110
7246,-0.664205,44.78755,E110
7247,-0.659762,44.812815,E110
7248,-0.526042,44.88193,E110
7249,-0.52468,44.881829,E110
7250,-0.526274,44.882589,E110
7251,-0.705842,44.792708,E110
7252,-0.704623,44.793038,E110
7253,-0.701647,44.793966,E110
7254,-0.490157,44.926981,E110
7255,-0.489873,44.926692,E110
7256,-0.492011,44.859998,E110
7257,-0.4924,44.859733,E110
7258,-0.515654,44.899428,E110
7259,-0.516053,44.900335,E110
7260,-0.63073,44.909009,E110
7261,-0.542241,44.809018,E110
7262,-0.543,44.808606,E110
7263,-0.542406,44.808021,E110
7264,-0.54266,44.808635,E110
7265,-0.504303,44.895335,E110
7266,-0.532175,44.855905,E110
7267,-0.532245,44.856011,E110
7268,-0.52741,44.830895,E110
7269,-0.527747,44.831821,E110
7270,-0.523745,44.880263,E110
7271,-0.717912,44.896498,E110
7272,-0.468771,44.956752,E110
7273,-0.724002,44.912771,E110
7274,-0.723109,44.912882,E110
7275,-0.534533,44.953319,E110
7276,-0.534369,44.953729,E110
7277,-0.587372,44.808783,E110
7278,-0.605861,44.865648,E110
7279,-0.604936,44.865263,E110
7280,-0.605224,44.865605,E110
7281,-0.677542,44.872606,E110
7282,-0.677579,44.872595,E110
7283,-0.668992,44.904876,E110
7284,-0.521476,44.882291,E110
7285,-0.63447,44.773379,E110
7286,-0.612877,44.911439,E110
7287,-0.635628,44.907083,E110
7288,-0.636089,44.907149,E110
7289,-0.59954,44.771067,E110
7290,-0.565843,44.823239,E110
7291,-0.481728,44.983059,E110
7292,-0.523625,44.855961,E110
7293,-0.523988,44.856085,E110
7294,-0.566354,44.784812,E110
7295,-0.581964,44.876246,E110
7296,-0.581519,44.876233,E110
7297,-0.589055,44.859686,E110
7298,-0.57651,44.781943,E110
7299,-0.756253,44.840909,E110
7300,-0.755315,44.840716,E110
7301,-0.731593,44.91915,E110
7302,-0.731603,44.919095,E110
7303,-0.792375,44.846395,E110
7304,-0.792108,44.846567,E110
7305,-0.587451,44.841144,E110
7306,-0.675929,44.788585,E110
7307,-0.67568,44.788648,E110
7308,-0.679802,44.843869,E110
7309,-0.589997,44.861737,E110
7310,-0.589915,44.861641,E110
7311,-0.679934,44.843946,E110
7312,-0.681577,44.844657,E110
7313,-0.77529,44.841029,E110
7314,-0.775439,44.840988,E110
7315,-0.77793,44.839416,E110
7316,-0.777904,44.839399,E110
7317,-0.638524,44.856326,E110
7318,-0.572423,44.854418,E110
7319,-0.511738,44.836484,E110
7320,-0.511508,44.836653,E110
7321,-0.774397,44.843953,E110
7322,-0.61111,44.880664,E110
7323,-0.584402,44.841991,E110
7324,-0.559541,44.807715,E110
7325,-0.559955,44.807666,E110
7326,-0.63608,44.839335,E110
7327,-0.747768,44.91573,E110
7328,-0.747651,44.915689,E110
7329,-0.654059,44.801629,E110
7330,-0.473701,44.932066,E110
7331,-0.473614,44.932294,E110
7332,-0.653089,44.801896,E110
7333,-0.533787,44.855151,E110
7334,-0.544148,44.769411,E110
7335,-0.508846,44.897616,E110
7336,-0.508898,44.897641,E110
7337,-0.62908,44.821782,E110
7338,-0.531914,44.853381,E110
7339,-0.532091,44.852961,E110
7340,-0.567081,44.791692,E110
7341,-0.629148,44.821852,E110
7342,-0.597751,44.774352,E110
7343,-0.598809,44.774074,E110
7344,-0.769464,44.842381,E110
7345,-0.768807,44.842214,E110
7346,-0.607733,44.894572,E110
7347,-0.545128,44.831096,E110
7348,-0.544308,44.830545,E110
7349,-0.620857,44.830749,E110
7350,-0.627832,44.919298,E110
7351,-0.628058,44.919065,E110
7352,-0.557926,44.774025,E110
7353,-0.691105,44.88956,E110
7354,-0.69127,44.889573,E110
7355,-0.465544,44.919974,E110
7356,-0.753011,44.925062,E110
7357,-0.753434,44.925318,E110
7358,-0.710099,44.870783,E110
7359,-0.71055,44.872624,E110
7360,-0.710511,44.872599,E110
7361,-0.710078,44.870856,E110
7362,-0.554484,44.828642,E110
7363,-0.640629,44.840529,E110
7364,-0.638683,44.839827,E110
7365,-0.510342,44.842719,E110
7366,-0.511176,44.843288,E110
7367,-0.512504,44.879899,E110
7368,-0.512461,44.879819,E110
7369,-0.541854,44.798873,E110
7370,-0.671123,44.881246,E110
7371,-0.670859,44.881272,E110
7372,-0.506823,44.959162,E110
7373,-0.507402,44.959081,E110
7374,-0.703834,44.804673,E110
7375,-0.703881,44.804626,E110
7376,-0.723254,44.921178,E110
7377,-0.665476,44.865245,E110
7378,-0.66639,44.865854,E110
7379,-0.664245,44.865799,E110
7380,-0.664432,44.865559,E110
7381,-0.670881,44.78978,E110
7382,-0.670912,44.789869,E110
7383,-0.506286,44.893992,E110
7384,-0.505832,44.894439,E110
7385,-0.563946,44.828861,E110
7386,-0.520317,44.899983,E110
7387,-0.501266,44.873287,E110
7388,-0.665652,44.797317,E110
7389,-0.665514,44.797339,E110
7390,-0.620115,44.821589,E110
7391,-0.480861,44.936627,E110
7392,-0.480842,44.936727,E110
7393,-0.59584,44.775324,E110
7394,-0.631962,44.864382,E110
7395,-0.525626,44.884584,E110
7396,-0.526243,44.884717,E110
7397,-0.726109,44.858394,E110
7398,-0.726412,44.858384,E110
7399,-0.490831,44.861405,E110
7400,-0.490797,44.861667,E110
7401,-0.567011,45.025051,E110
7402,-0.566758,45.025068,E110
7403,-0.640785,44.791368,E110
7404,-0.640874,44.791563,E110
7405,-0.519677,44.834006,E110
7406,-0.520288,44.834059,E110
7407,-0.740937,44.919061,E110
7408,-0.740942,44.919124,E110
7409,-0.494336,44.999319,E110
7410,-0.493546,44.999064,E110
7411,-0.582832,44.772727,E110
7412,-0.582674,44.772642,E110
7413,-0.62423,44.838651,E110
7414,-0.624881,44.838738,E110
7415,-0.632573,44.817838,E110
7416,-0.643027,44.916917,E110
7417,-0.642619,44.916885,E110
7418,-0.631888,44.817815,E110
7419,-0.515413,44.870893,E110
7420,-0.613975,44.796437,E110
7421,-0.617365,44.796786,E110
7422,-0.617454,44.796801,E110
7423,-0.617433,44.796873,E110
7424,-0.632863,44.846191,E110
7425,-0.639608,44.906844,E110
7426,-0.640095,44.907513,E110
7427,-0.638476,44.907386,E110
7428,-0.633237,44.846305,E110
7429,-0.518906,44.954283,E110
7430,-0.518921,44.954328,E110
7431,-0.595675,44.769192,E110
7432,-0.59549,44.768865,E110
7433,-0.581436,44.796492,E110
7434,-0.580744,44.794766,E110
7435,-0.593156,44.947302,E110
7436,-0.593045,44.947747,E110
7437,-0.516611,44.907202,E110
7438,-0.516659,44.907165,E110
7439,-0.601747,44.782018,E110
7440,-0.481505,44.822603,E110
7441,-0.624481,44.816444,E110
7442,-0.624534,44.816478,E110
7443,-0.739606,44.882555,E110
7444,-0.739579,44.882719,E110
7445,-0.593068,44.780263,E110
7446,-0.706298,44.889802,E110
7447,-0.50739,44.933747,E110
7448,-0.603415,44.839608,E110
7449,-0.638493,44.885565,E110
7450,-0.638994,44.885458,E110
7451,-0.66144,44.870993,E110
7452,-0.66165,44.870707,E110
7453,-0.730521,44.924197,E110
7454,-0.729796,44.923789,E110
7455,-0.657043,44.856997,E110
7456,-0.657063,44.856924,E110
7457,-0.61677,44.811937,E110
7458,-0.61613,44.812219,E110
7459,-0.620218,44.768582,E110
7460,-0.620251,44.768698,E110
7461,-0.678803,44.826876,E110
7462,-0.678415,44.826952,E110
7463,-0.503677,44.871913,E110
7464,-0.50359,44.871736,E110
7465,-0.62689,44.847486,E110
7466,-0.484975,44.8624,E110
7467,-0.485066,44.862226,E110
7468,-0.575326,44.835543,E110
7469,-0.575348,44.835479,E110
7470,-0.574211,44.834939,E110
7471,-0.589085,44.807051,E110
7472,-0.589238,44.807073,E110
7473,-0.5658,44.859056,E110
7474,-0.500031,44.823219,E110
7475,-0.500447,44.822782,E110
7476,-0.584322,44.838163,E110
7477,-0.584243,44.838112,E110
7478,-0.585081,44.838148,E110
7479,-0.646728,44.841401,E110
7480,-0.646796,44.841462,E110
7481,-0.648132,44.841752,E110
7482,-0.648209,44.841776,E110
7483,-0.675992,44.850503,E110
7484,-0.656288,44.831208,E110
7485,-0.65701,44.830824,E110
7486,-0.656841,44.831145,E110
7487,-0.656753,44.831157,E110
7488,-0.655963,44.831471,E110
7489,-0.659136,44.830213,E110
7490,-0.608824,44.784419,E110
7491,-0.608294,44.784247,E110
7492,-0.741251,44.896958,E110
7493,-0.634022,44.809102,E110
7494,-0.632901,44.809787,E110
7495,-0.632628,44.808508,E110
7496,-0.572365,44.819064,E110
7497,-0.587426,44.848481,E110
7498,-0.79084,44.844104,E110
7499,-0.792102,44.844413,E110
7500,-0.58171,44.829578,E110
7501,-0.578738,44.785936,E110
7502,-0.547329,44.870941,E110
7503,-0.759467,44.841233,E110
7504,-0.758621,44.841082,E110
7505,-0.595451,44.808999,E110
7506,-0.595534,44.808915,E110
7507,-0.512456,45.003651,E110
7508,-0.531208,44.855251,E110
7509,-0.528614,44.829306,E110
7510,-0.542612,44.816107,E110
7511,-0.542201,44.816012,E110
7512,-0.562352,44.809319,E110
7513,-0.562531,44.809755,E110
7514,-0.619696,44.925124,E110
7515,-0.655908,44.841523,E110
7516,-0.655927,44.841432,E110
7517,-0.482572,44.853481,E110
7518,-0.651553,44.848182,E110
7519,-0.652595,44.848815,E110
7520,-0.692574,44.874125,E110
7521,-0.568211,44.796324,E110
7522,-0.569087,44.796972,E110
7523,-0.696312,44.788872,E110
7524,-0.695436,44.788649,E110
7525,-0.700589,44.818076,E110
7526,-0.700432,44.818189,E110
7527,-0.666933,44.846819,E110
7528,-0.596221,44.947788,E110
7529,-0.701554,44.880361,E110
7530,-0.701407,44.880636,E110
7531,-0.579905,44.796109,E110
7532,-0.700076,44.814136,E110
7533,-0.700317,44.814128,E110
7534,-0.55573,44.780909,E110
7535,-0.581492,44.836299,E110
7536,-0.581527,44.836253,E110
7537,-0.581286,44.836233,E110
7538,-0.581607,44.836115,E110
7539,-0.581107,44.836618,E110
7540,-0.581973,44.836283,E110
7541,-0.583052,44.835933,E110
7542,-0.566722,44.889516,E110
7543,-0.567126,44.889296,E110
7544,-0.567238,44.889257,E110
7545,-0.567059,44.889226,E110
7546,-0.583308,44.848083,E110
7547,-0.519699,44.862241,E110
7548,-0.51976,44.862212,E110
7549,-0.532829,44.864284,E110
7550,-0.532902,44.863642,E110
7551,-0.654165,44.805204,E110
7552,-0.485666,44.941866,E110
7553,-0.485706,44.941703,E110
7554,-0.6017,44.849596,E110
7555,-0.599393,44.854718,E110
7556,-0.624915,44.834744,E110
7557,-0.627587,44.833764,E110
7558,-0.683886,44.797406,E110
7559,-0.683453,44.796979,E110
7560,-0.635193,44.860265,E110
7561,-0.634968,44.860309,E110
7562,-0.703075,44.869801,E110
7563,-0.703082,44.869521,E110
7564,-0.497381,44.822951,E110
7565,-0.497817,44.822847,E110
7566,-0.637863,44.826389,E110
7567,-0.639898,44.899399,E110
7568,-0.639936,44.899199,E110
7569,-0.611525,44.768172,E110
7570,-0.559976,44.793615,E110
7571,-0.559655,44.793941,E110
7572,-0.565832,44.893267,E110
7573,-0.565323,44.895429,E110
7574,-0.566179,44.895131,E110
7575,-0.56647,44.895121,E110
7576,-0.580564,44.911513,E110
7577,-0.580621,44.911421,E110
7578,-0.615158,44.921243,E110
7579,-0.615267,44.921168,E110
7580,-0.599996,44.950848,E110
7581,-0.599918,44.950814,E110
7582,-0.652794,44.838453,E110
7583,-0.616441,44.780665,E110
7584,-0.617047,44.780258,E110
7585,-0.491041,44.864579,E110
7586,-0.490955,44.864618,E110
7587,-0.484554,44.866441,E110
7588,-0.613826,44.812808,E110
7589,-0.648698,44.780301,E110
7590,-0.591572,44.857829,E110
7591,-0.526803,44.830508,E110
7592,-0.526953,44.830476,E110
7593,-0.666338,44.834022,E110
7594,-0.587938,44.853512,E110
7595,-0.584553,44.855866,E110
7596,-0.581943,44.792132,E110
7597,-0.582146,44.791549,E110
7598,-0.536398,44.780969,E110
7599,-0.733886,44.920244,E110
7600,-0.733529,44.919634,E110
7601,-0.73352,44.919698,E110
7602,-0.624421,44.821998,E110
7603,-0.512922,44.901155,E110
7604,-0.598653,44.845738,E110
7605,-0.512824,44.901212,E110
7606,-0.59848,44.845807,E110
7607,-0.587662,44.836108,E110
7608,-0.587833,44.836013,E110
7609,-0.576671,44.757632,E110
7610,-0.575527,44.757552,E110
7611,-0.709375,44.883606,E110
7612,-0.709314,44.883644,E110
7613,-0.573833,44.851876,E110
7614,-0.643356,44.806813,E110
7615,-0.496998,44.954479,E110
7616,-0.498353,44.954842,E110
7617,-0.591786,44.806531,E110
7618,-0.592591,44.807244,E110
7619,-0.59268,44.807241,E110
7620,-0.591357,44.808338,E110
7621,-0.50979,44.938448,E110
7622,-0.508984,44.938329,E110
7623,-0.565142,44.821369,E110
7624,-0.600475,44.811936,E110
7625,-0.519726,44.858644,E110
7626,-0.744778,44.903247,E110
7627,-0.651151,44.780076,E110
7628,-0.651198,44.780201,E110
7629,-0.669304,44.841414,E110
7630,-0.631811,44.806047,E110
7631,-0.632546,44.804292,E110
7632,-0.632563,44.804364,E110
7633,-0.631515,44.804804,E110
7634,-0.632601,44.804561,E110
7635,-0.632877,44.805886,E110
7636,-0.694698,44.779732,E110
7637,-0.545978,44.931603,E110
7638,-0.669458,44.900949,E110
7639,-0.669112,44.901087,E110
7640,-0.632898,44.939916,E110
7641,-0.632776,44.939993,E110
7642,-0.492855,44.951545,E110
7643,-0.492936,44.951633,E110
7644,-0.704402,44.882988,E110
