"INSEE_COM","Annee","Nb_mutations","NbMaisons","NbApparts","propmaison","propappart","PrixMoyen","Prixm2Moyen","SurfaceMoy"
"33204","2023",7,7,0,100,0,"195894.285714286","1586.42857142857","130.428571428571"
"33205","2023",8,8,0,100,0,260451,"2331.375",116
"33206","2023",4,4,0,100,0,247375,"2286.25","147.5"
"33207","2023",45,45,0,100,0,"367947.822222222","3016.66666666667","119.511111111111"
"33208","2023",10,10,0,100,0,"243886.1","2013.6","123.7"
"33209","2023",6,6,0,100,0,"282566.666666667",2342,124
"33210","2023",2,2,0,100,0,168500,1894,"117.5"
"33211","2023",4,4,0,100,0,"228462.5","2643.75","84.5"
"33212","2023",3,3,0,100,0,"284454.666666667",2360,"136.666666666667"
"33213","2023",37,32,5,"86.4864864864865","13.5135135135135","419893.675675676","3679.75675675676","113.72972972973"
"33214","2023",240,137,103,"57.0833333333333","42.9166666666667","333681.191666667","5636.15416666667","58.6458333333333"
"33216","2023",3,3,0,100,0,"246283.333333333","2025.66666666667",118
"33218","2023",13,13,0,100,0,"205387.153846154","1880.15384615385",107
"33219","2023",25,21,4,84,16,"224250.84",2416,"92.4"
"33220","2023",14,14,0,100,0,"212521.642857143","2456.71428571429","87.7142857142857"
"33221","2023",14,13,1,"92.8571428571429","7.14285714285714","126461.928571429","1245.14285714286","102.785714285714"
"33222","2023",5,5,0,100,0,201200,2081,"100.4"
"33223","2023",3,3,0,100,0,"209183.333333333","1408.33333333333","137.666666666667"
"33224","2023",3,3,0,100,0,"261683.333333333","1432.33333333333","156.666666666667"
"33225","2023",29,28,1,"96.551724137931","3.44827586206897","250633.413793103","2234.68965517241","111.51724137931"
"33226","2023",29,28,1,"96.551724137931","3.44827586206897","196939.517241379","2077.79310344828","104.068965517241"
"33227","2023",131,71,60,"54.1984732824427","45.8015267175573","157908.061068702","2143.98473282443","78.8320610687023"
"33228","2023",1,1,0,100,0,130000,1313,99
"33229","2023",119,92,27,"77.3109243697479","22.6890756302521","411056.521008403","5104.65546218487","82.3697478991597"
"33230","2023",5,5,0,100,0,179800,"1916.4","115.6"
"33231","2023",1,1,0,100,0,291350,3004,97
"33233","2023",16,16,0,100,0,"230947.0625","2421.125","100.5"
"33234","2023",28,25,3,"89.2857142857143","10.7142857142857","420479.678571429","3780.32142857143","119.821428571429"
"33235","2023",2,2,0,100,0,642500,"3537.5",169
"33236","2023",146,108,38,"73.972602739726","26.027397260274","896654.116438356","9878.25342465753","93.3082191780822"
"33237","2023",11,11,0,100,0,"210913.636363636","2787.36363636364","101.363636363636"
"33238","2023",101,92,9,"91.0891089108911","8.91089108910891","397338.326732673","3804.43564356436","102.138613861386"
"33239","2023",3,3,0,100,0,"260816.666666667","1657.33333333333",161
"33240","2023",91,66,25,"72.5274725274725","27.4725274725275","162122.681318681","1945.23076923077","83.9010989010989"
"33241","2023",7,7,0,100,0,"165385.714285714","2043.57142857143","88.5714285714286"
"33242","2023",11,11,0,100,0,"156010.909090909","1259.54545454545",140
"33243","2023",382,217,165,"56.8062827225131","43.1937172774869","209811.041884817","2705.63612565445","77.3298429319372"
"33244","2023",1,1,0,100,0,210000,2386,88
"33245","2023",10,10,0,100,0,309860,"2485.1","132.7"
"33246","2023",2,2,0,100,0,95000,1234,"72.5"
"33247","2023",1,1,0,100,0,419000,1822,230
"33248","2023",32,32,0,100,0,"248514.78125","2463.40625","104.34375"
"33249","2023",185,63,122,"34.0540540540541","65.945945945946","200477.810810811","2860.17297297297","70.6486486486486"
"33250","2023",2,2,0,100,0,316925,"2141.5",152
"33251","2023",7,7,0,100,0,"282541.428571429",2624,"110.857142857143"
"33252","2023",8,8,0,100,0,"377701.5",3097,114
"33253","2023",7,7,0,100,0,"179221.428571429","1961.85714285714","95.8571428571429"
"33254","2023",2,2,0,100,0,197175,"1637.5",119
"33255","2023",2,2,0,100,0,182891,1399,128
"33256","2023",60,47,13,"78.3333333333333","21.6666666666667","272398.666666667","3190.61666666667","85.3"
"33257","2023",2,2,0,100,0,210500,"2449.5","85.5"
"33258","2023",2,2,0,100,0,105500,696,150
"33259","2023",11,11,0,100,0,"210387.272727273","2193.63636363636","97.7272727272727"
"33260","2023",6,6,0,100,0,"230333.333333333","1992.16666666667","117.833333333333"
"33261","2023",16,15,1,"93.75","6.25","257069.875","1795.0625","131.5"
"33262","2023",48,44,4,"91.6666666666667","8.33333333333333","272689.895833333","3001.3125","96.0833333333333"
"33264","2023",11,11,0,100,0,"166867.909090909","1687.45454545455",99
"33266","2023",6,6,0,100,0,"307458.333333333","2605.16666666667","119.666666666667"
"33268","2023",29,27,2,"93.1034482758621","6.89655172413793","248712.75862069","2722.96551724138","103.413793103448"
"33269","2023",2,2,0,100,0,417790,"1961.5",198
"33271","2023",4,4,0,100,0,"192452.5",2103,"94.75"
"33272","2023",11,11,0,100,0,"284004.545454545","2408.72727272727","120.545454545455"
"33273","2023",66,51,15,"77.2727272727273","22.7272727272727","379852.515151515","3915.74242424242","98.5151515151515"
"33274","2023",20,18,2,90,10,"432942.5","4038.65","105.2"
"33276","2023",1,1,0,100,0,252180,3192,79
"33277","2023",2,2,0,100,0,268500,2882,"88.5"
"33278","2023",2,2,0,100,0,238100,2055,"117.5"
"33279","2023",8,8,0,100,0,"203256.375",1907,"108.625"
"33280","2023",3,3,0,100,0,189300,"1528.66666666667","130.333333333333"
"33281","2023",1026,340,686,"33.1384015594542","66.8615984405458","289745.012670565","3940.18226120858","73.1267056530214"
"33282","2023",1,1,0,100,0,423000,2712,156
"33283","2023",2,2,0,100,0,"237747.5",1986,108
"33284","2023",93,84,9,"90.3225806451613","9.67741935483871","373976.903225806","4181.65591397849","92.6881720430108"
"33285","2023",7,7,0,100,0,"233367.857142857","2345.85714285714","106.285714285714"
"33287","2023",2,2,0,100,0,173975,1729,105
"33288","2023",1,1,0,100,0,110000,1571,70
"33289","2023",33,31,2,"93.9393939393939","6.06060606060606","175029.03030303","1656.30303030303","99.4848484848485"
"33290","2023",20,19,1,95,5,"404835.7","2667.6","142.5"
"33291","2023",2,2,0,100,0,154500,"1709.5",96
"33293","2023",51,33,18,"64.7058823529412","35.2941176470588","241767.843137255","3117.58823529412","83.6862745098039"
"33294","2023",7,7,0,100,0,"179872.857142857","1503.14285714286","117.571428571429"
"33295","2023",1,1,0,100,0,224173,2637,85
"33296","2023",7,7,0,100,0,"122142.857142857","1367.85714285714","87.5714285714286"
"33297","2023",24,24,0,100,0,"263446.166666667","2554.375","110.375"
"33298","2023",12,9,3,75,25,"239212.25","2379.66666666667","98.5"
"33299","2023",2,2,0,100,0,111250,"1159.5","126.5"
"33300","2023",12,12,0,100,0,"273096.166666667","3095.91666666667","88.0833333333333"
"33301","2023",4,4,0,100,0,200400,1545,"130.25"
"33302","2023",5,5,0,100,0,281900,"2543.8","115.2"
"33303","2023",2,2,0,100,0,162750,1762,"87.5"
"33304","2023",1,1,0,100,0,250500,1869,134
"33305","2023",7,7,0,100,0,"206918.571428571","2133.28571428571","103.142857142857"
"33307","2023",15,15,0,100,0,"220740.333333333","2002.46666666667","114.733333333333"
"33308","2023",1,1,0,100,0,160000,1333,120
"33309","2023",8,8,0,100,0,"177442.75","2048.25","86.375"
"33310","2023",2,2,0,100,0,246500,2021,"126.5"
"33311","2023",18,14,4,"77.7777777777778","22.2222222222222","198285.666666667","2270.61111111111","87.7777777777778"
"33312","2023",108,69,39,"63.8888888888889","36.1111111111111","284001.064814815","3483.48148148148","84.3518518518518"
"33314","2023",49,46,3,"93.8775510204082","6.12244897959184","144663.06122449","1841.89795918367","86.1020408163265"
"33315","2023",21,21,0,100,0,"161394.285714286","1822.66666666667","97.1904761904762"
"33316","2023",8,8,0,100,0,"247421.25","1679.875","152.875"
"33317","2023",11,11,0,100,0,"223873.818181818","2686.27272727273","84.9090909090909"
"33318","2023",612,344,268,"56.2091503267974","43.7908496732026","336074.696078431","4079.54248366013","82.5098039215686"
"33319","2023",9,9,0,100,0,"151717.111111111","1737.44444444444","95.4444444444444"
"33320","2023",7,7,0,100,0,"169142.857142857","1963.85714285714","87.2857142857143"
"33321","2023",18,18,0,100,0,"285601.111111111","2980.16666666667","96.6666666666667"
"33322","2023",45,44,1,"97.7777777777778","2.22222222222222","391855.333333333","3624.91111111111","112.8"
"33323","2023",7,7,0,100,0,235850,"2260.85714285714","104.142857142857"
"33324","2023",97,56,41,"57.7319587628866","42.2680412371134","121732.865979381","1420.0206185567","84.0515463917526"
"33325","2023",13,13,0,100,0,"236530.692307692","1961.61538461538","111.307692307692"
"33326","2023",1,1,0,100,0,295570,1206,245
"33327","2023",21,21,0,100,0,"225052.142857143","2442.80952380952","95.4285714285714"
"33328","2023",6,6,0,100,0,212750,"2035.16666666667","102.5"
"33329","2023",5,5,0,100,0,247700,"1921.6","125.4"
"33330","2023",35,27,8,"77.1428571428572","22.8571428571429","403034.285714286","3537.17142857143","121.8"
"33331","2023",3,3,0,100,0,195500,"1392.66666666667","169.666666666667"
"33332","2023",17,17,0,100,0,156050,"1953.11764705882","85.9411764705882"
"33333","2023",28,28,0,100,0,"383982.5","3997.85714285714","96.75"
"33334","2023",36,33,3,"91.6666666666667","8.33333333333333",230635,"2556.19444444444","94.2222222222222"
"33335","2023",5,5,0,100,0,347943,"3300.2","105.6"
"33336","2023",13,13,0,100,0,"195682.769230769","2000.53846153846","101.461538461538"
"33337","2023",25,25,0,100,0,"204141.16","1900.6","110.88"
"33339","2023",13,13,0,100,0,"255730.769230769","2755.84615384615","97.1538461538462"
"33341","2023",16,16,0,100,0,"182337.625","2033.875","93.75"
"33342","2023",12,12,0,100,0,"227612.333333333","2171.75","105.916666666667"
"33343","2023",16,16,0,100,0,"207412.875","2053.25","100.25"
"33344","2023",5,5,0,100,0,"188620.8","1556.6","125.8"
"33345","2023",6,6,0,100,0,"368371.666666667","2525.16666666667","145.333333333333"
"33346","2023",5,5,0,100,0,"211272.8","2098.8","102.6"
"33347","2023",3,3,0,100,0,"166333.333333333","942.666666666667","181.333333333333"
"33348","2023",16,16,0,100,0,"236479.6875","2115.375","113.3125"
"33349","2023",19,19,0,100,0,"418542.631578947","3538.89473684211","118.210526315789"
"33350","2023",12,12,0,100,0,"243897.5",2151,"116.166666666667"
"33351","2023",19,19,0,100,0,"134892.578947368",1446,"98.7368421052632"
"33352","2023",53,50,3,"94.3396226415094","5.66037735849057","141638.471698113","1497.09433962264","93.6981132075472"
"33353","2023",3,3,0,100,0,166000,1853,"106.666666666667"
"33354","2023",4,4,0,100,0,"312235.25","1362.5","236.25"
"33355","2023",17,17,0,100,0,"152137.058823529","1837.88235294118","84.6470588235294"
"33356","2023",4,4,0,100,0,312050,"2616.5","121.25"
"33357","2023",13,13,0,100,0,310606,"2483.07692307692","125.461538461538"
"33358","2023",11,11,0,100,0,"224375.454545455","1763.72727272727","127.545454545455"
"33359","2023",1,1,0,100,0,475000,3958,120
"33360","2023",2,2,0,100,0,141505,1850,"76.5"
"33361","2023",6,6,0,100,0,"208596.666666667","1797.66666666667","147.166666666667"
"33362","2023",20,20,0,100,0,"201265.65","1843.8","107.95"
"33363","2023",51,51,0,100,0,"356753.843137255","3265.07843137255","110.921568627451"
"33364","2023",5,5,0,100,0,276800,"2151.8","121.6"
"33365","2023",1,1,0,100,0,191820,1918,100
"33366","2023",148,110,38,"74.3243243243243","25.6756756756757",222134,"2664.23648648649","86.0135135135135"
"33367","2023",5,5,0,100,0,237000,2206,"106.8"
"33369","2023",8,8,0,100,0,"241565.625","1629.875","131.375"
"33370","2023",3,3,0,100,0,"106046.666666667","1005.66666666667",110
"33372","2023",1,1,0,100,0,205500,2055,100
"33373","2023",7,7,0,100,0,"140528.571428571","1685.57142857143","78.7142857142857"
"33374","2023",3,3,0,100,0,"181666.666666667","1389.66666666667","138.666666666667"
"33375","2023",4,4,0,100,0,439225,"4187.25",101
"33376","2023",50,47,3,94,6,"504909.52","4215.76","119.82"
"33378","2023",24,24,0,100,0,"175161.5","1733.79166666667","103.416666666667"
"33379","2023",2,2,0,100,0,170000,"1501.5",112
"33380","2023",12,12,0,100,0,"152907.666666667","1569.5","103.083333333333"
"33381","2023",35,28,7,80,20,"285506.885714286","2978.51428571429","96.2"
"33382","2023",24,24,0,100,0,"175651.25","1737.91666666667","105.125"
"33383","2023",7,7,0,100,0,"116264.285714286","1102.71428571429","116.571428571429"
"33384","2023",4,4,0,100,0,671750,"2733.5","192.5"
"33385","2023",6,6,0,100,0,"135966.666666667","1251.5","101.5"
"33387","2023",16,16,0,100,0,"227026.875","1980.0625","112.625"
"33388","2023",5,5,0,100,0,"190363.2","2461.8","81.2"
"33389","2023",34,34,0,100,0,"122525.647058824","1398.76470588235","93.9705882352941"
"33390","2023",2,2,0,100,0,145510,"1525.5",93
"33391","2023",3,2,1,"66.6666666666667","33.3333333333333","210953.333333333",1609,"125.666666666667"
"33392","2023",8,8,0,100,0,"214425.5","2047.875",104
"33393","2023",61,54,7,"88.5245901639344","11.4754098360656","222719.983606557","2094.18032786885","107.377049180328"
"33394","2023",18,17,1,"94.4444444444444","5.55555555555556","525671.777777778","4583.44444444444","101.222222222222"
"33395","2023",19,18,1,"94.7368421052632","5.26315789473684","166079.473684211","1712.31578947368","101.263157894737"
"33396","2023",2,1,1,50,50,139250,"1864.5",80
"33397","2023",38,36,2,"94.7368421052632","5.26315789473684","327655.184210526","3221.5","100.815789473684"
"33398","2023",4,4,0,100,0,302194,"1814.5","153.5"
"33399","2023",2,2,0,100,0,114500,2209,"51.5"
"33400","2023",4,4,0,100,0,"301931.25",2155,"123.5"
"33402","2023",35,25,10,"71.4285714285714","28.5714285714286","96054.9428571429","1174.4","81.8571428571429"
"33403","2023",1,1,0,100,0,260000,1884,138
"33404","2023",2,2,0,100,0,171389,"2362.5","72.5"
"33405","2023",5,5,0,100,0,167310,"1749.6","94.2"
"33406","2023",2,2,0,100,0,240250,2086,120
"33407","2023",7,7,0,100,0,324400,2595,"107.428571428571"
"33408","2023",1,1,0,100,0,230000,2706,85
"33411","2023",1,1,0,100,0,230905,2178,106
"33412","2023",14,14,0,100,0,185755,"1966.64285714286","97.5"
"33413","2023",17,17,0,100,0,"322491.470588235","2634.64705882353",124
"33414","2023",3,3,0,100,0,"220566.666666667",1855,"100.666666666667"
"33415","2023",30,22,8,"73.3333333333333","26.6666666666667","211969.433333333","2521.73333333333","85.8"
"33416","2023",12,12,0,100,0,"206272.916666667","1736.25",119
"33417","2023",20,19,1,95,5,"328917.8","3224.95","101.1"
"33418","2023",5,5,0,100,0,"150809.2","1617.2","95.2"
"33421","2023",7,6,1,"85.7142857142857","14.2857142857143","226584.285714286","1968.71428571429",125
"33422","2023",65,46,19,"70.7692307692308","29.2307692307692","380972.630769231","4047.6","95.9692307692308"
"33423","2023",7,7,0,100,0,149200,1575,91
"33424","2023",54,46,8,"85.1851851851852","14.8148148148148","224790.462962963","2347.38888888889","95.5555555555556"
"33425","2023",12,11,1,"91.6666666666667","8.33333333333333",230776,"2282.66666666667","100.666666666667"
"33426","2023",1,1,0,100,0,80000,1600,50
"33427","2023",2,2,0,100,0,261500,"1673.5",155
"33428","2023",2,2,0,100,0,107250,704,155
"33429","2023",4,4,0,100,0,"254237.5","2516.5",103
"33431","2023",1,1,0,100,0,286160,3367,85
"33433","2023",65,55,10,"84.6153846153846","15.3846153846154","287095.092307692","3102.87692307692","96.8307692307692"
"33434","2023",32,22,10,"68.75","31.25","177782.84375","2514.46875","72.0625"
"33435","2023",39,24,15,"61.5384615384615","38.4615384615385","177300.769230769","1977.97435897436","92.9487179487179"
"33436","2023",10,10,0,100,0,284345,"3213.5","90.9"
"33437","2023",21,21,0,100,0,"189675.238095238",1886,"104.238095238095"
"33438","2023",27,27,0,100,0,"231748.185185185","2301.03703703704","104.481481481481"
"33439","2023",7,6,1,"85.7142857142857","14.2857142857143","172247.857142857","1525.85714285714","117.428571428571"
"33441","2023",25,14,11,56,44,120596,"1661.48","77.2"
"33442","2023",6,6,0,100,0,337365,2391,"122.833333333333"
"33443","2023",1,1,0,100,0,130000,663,196
"33444","2023",4,4,0,100,0,157270,"1154.75",132
"33445","2023",9,9,0,100,0,"198109.111111111","2257.55555555556","92.3333333333333"
"33447","2023",43,42,1,"97.6744186046512","2.32558139534884","134230.465116279","1831.09302325581","85.8372093023256"
"33448","2023",27,27,0,100,0,"349878.111111111","3489.88888888889",102
"33449","2023",278,204,74,"73.3812949640288","26.6187050359712","336860.097122302","3868.14028776978","88.1798561151079"
"33450","2023",7,7,0,100,0,"178005.714285714","1684.71428571429","100.428571428571"
"33451","2023",6,5,1,"83.3333333333333","16.6666666666667","360819.333333333","3724.66666666667","118.666666666667"
"33452","2023",8,8,0,100,0,205131,"2367.75","88.25"
"33453","2023",2,2,0,100,0,269050,1570,174
"33454","2023",10,10,0,100,0,310346,"2868.8","114.3"
"33456","2023",4,4,0,100,0,173950,1223,127
"33457","2023",8,8,0,100,0,"260637.5","1989.375","129.625"
"33458","2023",10,10,0,100,0,241240,"2304.5","105.7"
"33459","2023",3,3,0,100,0,"137333.333333333",1931,"104.666666666667"
"33460","2023",7,7,0,100,0,153380,1767,"86.7142857142857"
"33461","2023",4,4,0,100,0,"185101.25","1912.25",99
"33462","2023",5,5,0,100,0,209256,2080,"109.2"
"33463","2023",17,17,0,100,0,"194277.058823529","2017.64705882353","98.1764705882353"
"33464","2023",2,2,0,100,0,209500,"1784.5","126.5"
"33465","2023",8,8,0,100,0,"242452.5","2109.5","117.5"
"33466","2023",52,12,40,"23.0769230769231","76.9230769230769","130716.403846154","2436.61538461538","52.1538461538462"
"33467","2023",3,3,0,100,0,"205316.666666667","1764.33333333333","112.333333333333"
"33468","2023",11,11,0,100,0,"151709.090909091","1426.36363636364","91.9090909090909"
"33470","2023",10,10,0,100,0,317865,"2470.4",133
"33471","2023",8,8,0,100,0,"185556.25","2421.5",83
"33472","2023",1,1,0,100,0,187500,1752,107
"33473","2023",32,32,0,100,0,"193853.5625","1876.90625","101.875"
"33474","2023",29,29,0,100,0,"384027.965517241","3274.86206896552","118.896551724138"
"33475","2023",6,6,0,100,0,221125,"2104.66666666667","105.5"
"33476","2023",5,5,0,100,0,135000,"1505.4","93.6"
"33477","2023",18,17,1,"94.4444444444444","5.55555555555556","149619.722222222","1442.5","110.722222222222"
"33478","2023",61,42,19,"68.8524590163934","31.1475409836066","152909.524590164","1750.4262295082","82.7540983606557"
"33479","2023",3,3,0,100,0,300000,2110,157
"33480","2023",12,12,0,100,0,194500,"1943.66666666667","99.1666666666667"
"33481","2023",2,2,0,100,0,291250,"1692.5",171
"33482","2023",3,3,0,100,0,"155666.666666667","2460.66666666667",68
"33483","2023",33,30,3,"90.9090909090909","9.09090909090909","327582.878787879","3032.15151515152","109.909090909091"
"33484","2023",23,22,1,"95.6521739130435","4.34782608695652","228455.304347826","2090.86956521739","122.869565217391"
"33485","2023",21,21,0,100,0,"299787.285714286","2364.33333333333","128.142857142857"
"33486","2023",5,5,0,100,0,191800,"2350.6","82.8"
"33487","2023",6,6,0,100,0,"309592.5","3100.66666666667","101.833333333333"
"33488","2023",1,1,0,100,0,97000,874,111
"33489","2023",1,1,0,100,0,357562,2980,120
"33490","2023",29,25,4,"86.2068965517241","13.7931034482759","200691.862068966","2326.1724137931","89.448275862069"
"33491","2023",4,4,0,100,0,"286240.5","2336.75","127.25"
"33492","2023",35,24,11,"68.5714285714286","31.4285714285714","147778.2","2032.88571428571","75.3714285714286"
"33493","2023",5,5,0,100,0,279008,1277,"191.4"
"33494","2023",3,3,0,100,0,"524966.666666667",4349,"121.666666666667"
"33496","2023",28,27,1,"96.4285714285714","3.57142857142857","321780.071428571","2883.82142857143","112.571428571429"
"33498","2023",71,64,7,"90.1408450704225","9.85915492957746",377541,"3702.97183098592","105.183098591549"
"33499","2023",5,5,0,100,0,173800,"1721.8","109.2"
"33500","2023",7,7,0,100,0,174200,"1660.28571428571","106.714285714286"
"33501","2023",33,31,2,"93.9393939393939","6.06060606060606","346233.03030303","3702.33333333333",96
"33502","2023",5,5,0,100,0,164814,"1590.4","112.8"
"33503","2023",4,4,0,100,0,"325977.5",3633,"93.5"
"33504","2023",6,6,0,100,0,"293523.333333333","2266.83333333333","133.833333333333"
"33505","2023",11,11,0,100,0,"248133.272727273","2429.63636363636","103.818181818182"
"33506","2023",16,14,2,"87.5","12.5","209218.125","2045.375","96.9375"
"33507","2023",5,5,0,100,0,261622,"1977.4","121.4"
"33508","2023",5,5,0,100,0,225194,"2087.8",105
"33509","2023",4,4,0,100,0,236905,2000,"123.25"
"33510","2023",2,2,0,100,0,213000,2320,90
"33511","2023",4,4,0,100,0,"129412.5",1465,"89.75"
"33512","2023",6,6,0,100,0,198350,"2487.66666666667","84.5"
"33514","2023",120,79,41,"65.8333333333333","34.1666666666667","268345.358333333","4245.88333333333","67.7916666666667"
"33515","2023",3,3,0,100,0,185000,1914,"101.333333333333"
"33516","2023",1,1,0,100,0,168400,1736,97
"33517","2023",17,17,0,100,0,"266870.705882353","2663.41176470588","103.647058823529"
"33518","2023",12,12,0,100,0,"229525.666666667","2494.58333333333","102.916666666667"
"33519","2023",103,95,8,"92.2330097087379","7.76699029126214","413640.291262136","3957.02912621359","105.679611650485"
"33520","2023",4,4,0,100,0,"156947.5","1474.75","121.25"
"33521","2023",13,13,0,100,0,"232777.461538462","2114.07692307692","102.692307692308"
"33522","2023",594,210,384,"35.3535353535354","64.6464646464647","286958.496632997","4448.13131313131","65.5942760942761"
"33523","2023",27,24,3,"88.8888888888889","11.1111111111111","246405.481481481","2540.22222222222","97.0740740740741"
"33524","2023",3,3,0,100,0,"266166.666666667","2079.33333333333","127.666666666667"
"33525","2023",8,8,0,100,0,"163343.75","2155.5","79.75"
"33527","2023",113,73,40,"64.6017699115044","35.3982300884956","362680.008849558","4434.00884955752","80.9734513274336"
"33528","2023",2,2,0,100,0,307000,3973,81
"33529","2023",429,283,146,"65.967365967366","34.032634032634","545677.668997669","5904.64335664336","86.6969696969697"
"33530","2023",11,11,0,100,0,255880,2072,"128.636363636364"
"33531","2023",2,2,0,100,0,258750,"2613.5",99
"33532","2023",11,11,0,100,0,"233428.272727273","1849.09090909091","125.181818181818"
"33533","2023",34,31,3,"91.1764705882353","8.82352941176471","218970.294117647","2334.85294117647",95
"33534","2023",6,6,0,100,0,"245316.666666667",2651,91
"33535","2023",41,39,2,"95.1219512195122","4.8780487804878","375638.682926829","3288.17073170732","115.731707317073"
"33536","2023",3,3,0,100,0,168900,"2776.33333333333",81
"33537","2023",5,5,0,100,0,190628,"1915.2","112.6"
"33538","2023",9,9,0,100,0,"117772.222222222","1276.33333333333","93.1111111111111"
"33539","2023",44,38,6,"86.3636363636364","13.6363636363636","232547.772727273","2291.36363636364","106.477272727273"
"33540","2023",65,63,2,"96.9230769230769","3.07692307692308","280897.861538462","3735.2","84.0923076923077"
"33541","2023",19,19,0,100,0,"239698.526315789","2510.57894736842","91.4210526315789"
"33542","2023",10,10,0,100,0,178695,"1814.8",100
"33543","2023",10,9,1,90,10,"192021.5",1841,"114.6"
"33544","2023",56,21,35,"37.5","62.5","148611.803571429","2604.25","60.4821428571429"
"33545","2023",21,21,0,100,0,"205595.80952381","1978.28571428571","108.428571428571"
"33546","2023",3,3,0,100,0,"158133.333333333","1367.66666666667",116
"33547","2023",14,14,0,100,0,"185207.142857143","2159.92857142857","89.7857142857143"
"33548","2023",14,14,0,100,0,"200358.357142857","2029.57142857143","94.7857142857143"
"33549","2023",4,3,1,75,25,146750,1564,96
"33550","2023",465,278,187,"59.7849462365591","40.2150537634409","284123.965591398","3674.43870967742","78.6236559139785"
"33551","2023",2,2,0,100,0,147000,1546,87
"33552","2023",11,11,0,100,0,"244827.181818182","2336.36363636364","102.181818181818"
"33553","2023",10,10,0,100,0,216005,"2244.2","98.6"
"33554","2023",27,26,1,"96.2962962962963","3.7037037037037","295807.555555556","3253.96296296296","94.1851851851852"
"33555","2023",42,31,11,"73.8095238095238","26.1904761904762",306498,"3548.80952380952","86.9047619047619"
"33001","2024",20,20,0,0,100,121125,1432,91
"33002","2024",6,6,0,0,100,250295,2014,105
"33003","2024",148,116,32,22,78,236091,2767,89
"33004","2024",33,14,19,58,42,147548,1982,75
"33005","2024",203,151,52,26,74,451380,5451,86
"33006","2024",9,9,0,0,100,178102,1441,121
"33007","2024",11,11,0,0,100,252771,2692,96
"33008","2024",2,2,0,0,100,109000,1190,92
"33009","2024",389,105,284,73,27,525822,8300,62
"33010","2024",11,11,0,0,100,237055,2674,88
"33011","2024",121,94,27,22,78,373074,5229,76
"33012","2024",35,35,0,0,100,331984,3318,103
"33013","2024",70,41,29,41,59,270023,3116,87
"33014","2024",6,6,0,0,100,254925,2250,105
"33015","2024",14,14,0,0,100,224494,2578,101
"33017","2024",4,4,0,0,100,265812,1762,156
"33018","2024",31,30,1,3,97,242032,2262,109
"33019","2024",118,68,50,42,58,308688,3979,77
"33021","2024",10,10,0,0,100,168156,1705,104
"33022","2024",26,24,2,8,92,236817,2525,97
"33023","2024",7,7,0,0,100,318421,2992,106
"33024","2024",1,1,0,0,100,268000,2851,94
"33025","2024",4,4,0,0,100,183498,1825,94
"33026","2024",4,4,0,0,100,141250,1679,119
"33027","2024",2,2,0,0,100,187925,1038,190
"33028","2024",3,3,0,0,100,128333,1310,96
"33029","2024",38,30,8,21,79,294868,3286,91
"33030","2024",30,27,3,10,90,199947,2101,96
"33032","2024",60,33,27,45,55,215639,2984,73
"33033","2024",6,6,0,0,100,333958,2662,116
"33034","2024",7,7,0,0,100,248657,2006,126
"33035","2024",4,4,0,0,100,204838,1644,120
"33036","2024",43,37,6,14,86,182598,1970,100
"33037","2024",20,19,1,5,95,249550,2469,107
"33038","2024",15,15,0,0,100,204556,1238,159
"33039","2024",357,163,194,54,46,276071,3696,75
"33040","2024",13,12,1,8,92,165850,1850,100
"33042","2024",64,62,2,3,97,272219,2832,98
"33043","2024",3,3,0,0,100,329803,2827,113
"33044","2024",2,2,0,0,100,257500,3778,66
"33045","2024",3,3,0,0,100,107556,1360,81
"33046","2024",12,12,0,0,100,207849,1845,114
"33047","2024",19,19,0,0,100,207124,1846,112
"33048","2024",1,1,0,0,100,408000,3290,124
"33049","2024",22,22,0,0,100,320239,2746,122
"33050","2024",5,5,0,0,100,196677,1712,117
"33051","2024",99,76,23,23,77,284088,3635,80
"33052","2024",5,5,0,0,100,194340,1788,112
"33054","2024",2,2,0,0,100,253800,2226,114
"33055","2024",3,3,0,0,100,137096,1241,109
"33056","2024",112,84,28,25,75,326601,3329,99
"33057","2024",5,5,0,0,100,118743,1062,107
"33058","2024",62,37,25,40,60,126417,1668,76
"33060","2024",4,4,0,0,100,90700,904,90
"33061","2024",7,7,0,0,100,422756,3926,109
"33062","2024",4,4,0,0,100,193250,1988,95
"33063","2024",3747,875,2872,77,23,312153,4549,69
"33065","2024",29,24,5,17,83,540582,4200,122
"33067","2024",31,30,1,3,97,163092,1532,106
"33068","2024",1,1,0,0,100,276300,2017,137
"33069","2024",322,149,173,54,46,400851,4496,86
"33070","2024",4,4,0,0,100,329187,3272,102
"33071","2024",16,16,0,0,100,208866,2048,112
"33072","2024",1,1,0,0,100,81665,698,117
"33073","2024",11,11,0,0,100,143038,1639,90
"33075","2024",258,96,162,63,37,291564,3747,76
"33076","2024",10,10,0,0,100,205135,1735,128
"33077","2024",18,18,0,0,100,282656,2543,116
"33078","2024",3,3,0,0,100,302545,2415,127
"33079","2024",2,2,0,0,100,140500,1569,90
"33080","2024",58,42,16,28,72,272060,3423,80
"33081","2024",28,20,8,29,71,162314,2153,74
"33082","2024",10,10,0,0,100,178850,1965,93
"33083","2024",8,8,0,0,100,357932,2749,126
"33084","2024",19,16,3,16,84,264806,3081,85
