,TYPEQU,CATEGORIE,LONGITUDE,LATITUDE
4690,A504,"Sports, loisirs et culture",-0.580220720898315,44.8388474263637
4691,A504,"Sports, loisirs et culture",-0.569611683173649,44.8359663433288
4692,A504,"Sports, loisirs et culture",-0.564092392183202,44.8224088746273
4693,A504,"Sports, loisirs et culture",-0.58185900584305,44.8409726876343
4694,A504,"Sports, loisirs et culture",-0.582115743576769,44.8549429463952
4695,A504,"Sports, loisirs et culture",-0.619791412337602,44.852843035048
4696,A504,"Sports, loisirs et culture",-0.555969676201107,44.8419596972355
4697,A504,"Sports, loisirs et culture",-0.556883516911853,44.8271321559822
4698,A504,"Sports, loisirs et culture",-0.567375966902509,44.8315789046288
4699,A504,"Sports, loisirs et culture",-0.592751705369684,44.8532624202367
4700,A504,"Sports, loisirs et culture",-0.592439666980165,44.8532490927958
4701,A504,"Sports, loisirs et culture",-0.567512184719877,44.8270448526367
4702,A504,"Sports, loisirs et culture",-0.566009920742609,44.8216579462515
4703,A504,"Sports, loisirs et culture",-0.602761621597931,44.8226878796952
4704,A504,"Sports, loisirs et culture",-0.572175019687695,44.8322899759536
4705,A504,"Sports, loisirs et culture",-0.572109965168052,44.8315660240324
4706,A504,"Sports, loisirs et culture",-0.573851423181403,44.84361644716
4707,A504,"Sports, loisirs et culture",-0.577393450990382,44.8348062262836
4708,A504,"Sports, loisirs et culture",-0.571716020607745,44.83551555754
4709,A504,"Sports, loisirs et culture",-0.571986114935305,44.8355561567487
4710,A504,"Sports, loisirs et culture",-0.573208076747524,44.8354892130123
4711,A504,"Sports, loisirs et culture",-0.576758302055876,44.851220565481
4712,A504,"Sports, loisirs et culture",-0.571466771130016,44.8399802760215
4713,A504,"Sports, loisirs et culture",-0.573737470768822,44.8401448818812
4714,A504,"Sports, loisirs et culture",-0.556441187096512,44.8606328622691
4715,A504,"Sports, loisirs et culture",-0.60800524386113,44.8296812710539
4716,A504,"Sports, loisirs et culture",-0.576590277863997,44.8409083917887
4717,A504,"Sports, loisirs et culture",-0.579541279891363,44.8407212603718
4718,A504,"Sports, loisirs et culture",-0.569061653783675,44.8376153095411
4719,A504,"Sports, loisirs et culture",-0.565759464836536,44.836000145522
4720,A504,"Sports, loisirs et culture",-0.587512284814117,44.8561097339333
4721,A504,"Sports, loisirs et culture",-0.571005954107852,44.8405859755467
4722,A504,"Sports, loisirs et culture",-0.579503113817362,44.8305464158635
4723,A504,"Sports, loisirs et culture",-0.580320260714053,44.830311845484
4724,A504,"Sports, loisirs et culture",-0.599029694563082,44.8421025484449
4725,A504,"Sports, loisirs et culture",-0.558504243639802,44.8291798695415
4726,A504,"Sports, loisirs et culture",-0.558262902686423,44.8290147558711
4727,A504,"Sports, loisirs et culture",-0.569906869242759,44.8391148255595
4728,A504,"Sports, loisirs et culture",-0.571535511920416,44.8324787478704
4729,A504,"Sports, loisirs et culture",-0.571268087325968,44.832416161732
4730,A504,"Sports, loisirs et culture",-0.57238357685603,44.8324505296811
4731,A504,"Sports, loisirs et culture",-0.572189612419995,44.8369071578162
4732,A504,"Sports, loisirs et culture",-0.574275179936294,44.8369571239219
4733,A504,"Sports, loisirs et culture",-0.575830776755483,44.8357659898299
4734,A504,"Sports, loisirs et culture",-0.56475487901883,44.8348806465604
4735,A504,"Sports, loisirs et culture",-0.579367258958632,44.836998378889
4736,A504,"Sports, loisirs et culture",-0.627826758408192,44.8499172417965
4737,A504,"Sports, loisirs et culture",-0.579393759413927,44.8395399674914
4738,A504,"Sports, loisirs et culture",-0.575587774136806,44.8274750935093
4739,A504,"Sports, loisirs et culture",-0.55459747074777,44.8238086911962
4740,A504,"Sports, loisirs et culture",-0.555507855306638,44.8248648645439
4741,A504,"Sports, loisirs et culture",-0.576972735025137,44.8386203876582
4742,A504,"Sports, loisirs et culture",-0.57240449932805,44.8398464309988
4743,A504,"Sports, loisirs et culture",-0.570854563759714,44.8382416459252
4744,A504,"Sports, loisirs et culture",-0.569295280260795,44.8394571580592
4745,A504,"Sports, loisirs et culture",-0.576030329875143,44.8362939086719
4746,A504,"Sports, loisirs et culture",-0.576961620766235,44.8361197642247
4747,A504,"Sports, loisirs et culture",-0.572919335470879,44.8380039077442
4748,A504,"Sports, loisirs et culture",-0.581076132866067,44.8417469135699
4749,A504,"Sports, loisirs et culture",-0.581326277830191,44.8420341789622
4750,A504,"Sports, loisirs et culture",-0.581318388702227,44.8423870961216
4751,A504,"Sports, loisirs et culture",-0.581508830845083,44.8428901577481
4752,A504,"Sports, loisirs et culture",-0.571959384623891,44.8386440764354
4753,A504,"Sports, loisirs et culture",-0.577106361307771,44.8391908082507
4754,A504,"Sports, loisirs et culture",-0.557574049463267,44.887397984104
4755,A504,"Sports, loisirs et culture",-0.551503662592853,44.8169605599051
4756,A504,"Sports, loisirs et culture",-0.569789710918908,44.8402724692355
4757,A504,"Sports, loisirs et culture",-0.586817924022133,44.8475682844974
4758,A504,"Sports, loisirs et culture",-0.613563831083638,44.8253093567
4759,A504,"Sports, loisirs et culture",-0.558472711152958,44.8261501837743
4760,A504,"Sports, loisirs et culture",-0.578923658872946,44.8458963851045
4761,A504,"Sports, loisirs et culture",-0.579197310782238,44.8459163953226
4762,A504,"Sports, loisirs et culture",-0.58431718986607,44.848538756727
4763,A504,"Sports, loisirs et culture",-0.584488898174074,44.849485751974
4764,A504,"Sports, loisirs et culture",-0.587723001183593,44.8319958662115
4765,A504,"Sports, loisirs et culture",-0.581486417912859,44.840453878917
4766,A504,"Sports, loisirs et culture",-0.581580998915158,44.8404472195945
4767,A504,"Sports, loisirs et culture",-0.582422625781827,44.8404551865761
4768,A504,"Sports, loisirs et culture",-0.585655057468016,44.8401449712533
4769,A504,"Sports, loisirs et culture",-0.573156342944106,44.8358963532867
4770,A504,"Sports, loisirs et culture",-0.575983416845335,44.8415175614149
4771,A504,"Sports, loisirs et culture",-0.585783866019298,44.8578377310419
4772,A504,"Sports, loisirs et culture",-0.578163400585688,44.8333291047556
4773,A504,"Sports, loisirs et culture",-0.539717454903345,44.8293463191775
4774,A504,"Sports, loisirs et culture",-0.584833474776345,44.841391205078
4775,A504,"Sports, loisirs et culture",-0.579866815943726,44.8447934512583
4776,A504,"Sports, loisirs et culture",-0.586894605201914,44.8340369776032
4777,A504,"Sports, loisirs et culture",-0.583746679591093,44.8353203005979
4778,A504,"Sports, loisirs et culture",-0.564658648066179,44.8676937451821
4779,A504,"Sports, loisirs et culture",-0.560670455074274,44.8656627485393
4780,A504,"Sports, loisirs et culture",-0.574519919273653,44.8405227075018
4781,A504,"Sports, loisirs et culture",-0.57136870397455,44.8390758727084
4782,A504,"Sports, loisirs et culture",-0.571806066158701,44.8534169724497
4783,A504,"Sports, loisirs et culture",-0.578999237240623,44.842024756889
4784,A504,"Sports, loisirs et culture",-0.570777144511322,44.8522802662093
4785,A504,"Sports, loisirs et culture",-0.569186150261723,44.8542186961617
4786,A504,"Sports, loisirs et culture",-0.571231502354761,44.8402843640517
4787,A504,"Sports, loisirs et culture",-0.571243062222141,44.8402470404662
4788,A504,"Sports, loisirs et culture",-0.571373876622913,44.8403320521758
4789,A504,"Sports, loisirs et culture",-0.571582106497782,44.8403595943377
4790,A504,"Sports, loisirs et culture",-0.572518419033713,44.8406214443359
4791,A504,"Sports, loisirs et culture",-0.588019440278952,44.8464659343979
4792,A504,"Sports, loisirs et culture",-0.573557566865431,44.8416927243469
4793,A504,"Sports, loisirs et culture",-0.573646773681402,44.841631448777
4794,A504,"Sports, loisirs et culture",-0.573504371859597,44.8409465776214
4795,A504,"Sports, loisirs et culture",-0.56022382649722,44.8768864509401
4796,A504,"Sports, loisirs et culture",-0.572803051027983,44.8370324986078
4797,A504,"Sports, loisirs et culture",-0.571971864173082,44.8523787938215
4798,A504,"Sports, loisirs et culture",-0.567676312878551,44.8344919914831
4799,A504,"Sports, loisirs et culture",-0.571740614515581,44.8413179293023
4800,A504,"Sports, loisirs et culture",-0.571915111048497,44.8413726936587
4801,A504,"Sports, loisirs et culture",-0.571933345316611,44.8413009074024
4802,A504,"Sports, loisirs et culture",-0.57223945030346,44.841273924839
4803,A504,"Sports, loisirs et culture",-0.581799855412651,44.8393347588649
4804,A504,"Sports, loisirs et culture",-0.573927136625786,44.8380759807605
4805,A504,"Sports, loisirs et culture",-0.573028096427631,44.8340542705702
4806,A504,"Sports, loisirs et culture",-0.573047158455499,44.8326679821707
4807,A504,"Sports, loisirs et culture",-0.572999846415823,44.8330191921078
4808,A504,"Sports, loisirs et culture",-0.573030979941441,44.8325729708131
4809,A504,"Sports, loisirs et culture",-0.572751222435259,44.8315004832087
4810,A504,"Sports, loisirs et culture",-0.553773893619918,44.8237215350819
4811,A504,"Sports, loisirs et culture",-0.572865854475972,44.8521517273549
4812,A504,"Sports, loisirs et culture",-0.557496741353591,44.875305947886
4813,A504,"Sports, loisirs et culture",-0.566593024989068,44.8321935051439
4814,A504,"Sports, loisirs et culture",-0.577971976501671,44.8391541434824
4815,A504,"Sports, loisirs et culture",-0.549913005973295,44.8654480302145
4816,A504,"Sports, loisirs et culture",-0.556171232628106,44.8431818128342
4817,A504,"Sports, loisirs et culture",-0.546906866648856,44.8721687022069
4818,A504,"Sports, loisirs et culture",-0.571393880198977,44.8781207148673
4819,A504,"Sports, loisirs et culture",-0.555532803666241,44.8590276495629
4820,A504,"Sports, loisirs et culture",-0.560974400991249,44.857209691063
4821,A504,"Sports, loisirs et culture",-0.55846609209834,44.858287768783
4822,A504,"Sports, loisirs et culture",-0.564805467164504,44.8607481834859
4823,A504,"Sports, loisirs et culture",-0.566274636233537,44.8586680962806
4824,A504,"Sports, loisirs et culture",-0.566383269120378,44.8366280846261
4825,A504,"Sports, loisirs et culture",-0.550574203101963,44.8756239860033
4826,A504,"Sports, loisirs et culture",-0.569593672804434,44.8545102084272
4827,A504,"Sports, loisirs et culture",-0.5799814515044,44.8400752717925
4828,A504,"Sports, loisirs et culture",-0.561410286242869,44.8650074953581
4829,A504,"Sports, loisirs et culture",-0.571645118715758,44.826535982437
4830,A504,"Sports, loisirs et culture",-0.570374501056166,44.8265895209808
4831,A504,"Sports, loisirs et culture",-0.578141132087681,44.8433187999124
4832,A504,"Sports, loisirs et culture",-0.590393803646477,44.8510191717839
4833,A504,"Sports, loisirs et culture",-0.574776900734391,44.8550228545113
4834,A504,"Sports, loisirs et culture",-0.572149961545109,44.8550120296843
4835,A504,"Sports, loisirs et culture",-0.56567834498661,44.8334483461632
4836,A504,"Sports, loisirs et culture",-0.562607569250787,44.8328380297992
4837,A504,"Sports, loisirs et culture",-0.561949078090134,44.8326682087391
4838,A504,"Sports, loisirs et culture",-0.557701012424728,44.826064995485
4839,A504,"Sports, loisirs et culture",-0.555998701668858,44.842177949499
4840,A504,"Sports, loisirs et culture",-0.546541503695853,44.874810225695
4841,A504,"Sports, loisirs et culture",-0.579718810358205,44.8307909028626
4842,A504,"Sports, loisirs et culture",-0.557429243710816,44.8256851899462
4843,A504,"Sports, loisirs et culture",-0.593832532552334,44.8416866934602
4844,A504,"Sports, loisirs et culture",-0.572190341617777,44.8593713764638
4845,A504,"Sports, loisirs et culture",-0.584600126266607,44.8382742609889
4846,A504,"Sports, loisirs et culture",-0.581985137100903,44.8380734129793
4847,A504,"Sports, loisirs et culture",-0.581985137100903,44.8380734129793
4848,A504,"Sports, loisirs et culture",-0.592439666980165,44.8532490927958
4849,A504,"Sports, loisirs et culture",-0.56792654099719,44.8378856180297
4850,A504,"Sports, loisirs et culture",-0.615870956464905,44.8388204777971
4851,A504,"Sports, loisirs et culture",-0.617216380895622,44.8386773731416
4852,A504,"Sports, loisirs et culture",-0.597632976099758,44.8317252701372
4853,A504,"Sports, loisirs et culture",-0.55325747315697,44.8684297466301
4854,A504,"Sports, loisirs et culture",-0.553367527755171,44.8679221524379
4855,A504,"Sports, loisirs et culture",-0.586572868880324,44.8515651998112
4856,A504,"Sports, loisirs et culture",-0.567963701030172,44.8289887351401
4857,A504,"Sports, loisirs et culture",-0.608177092114332,44.8215940138431
4858,A504,"Sports, loisirs et culture",-0.571744390332819,44.8474102853997
4859,A504,"Sports, loisirs et culture",-0.573188851136905,44.8435721830418
4860,A504,"Sports, loisirs et culture",-0.576970189925607,44.8261543345464
4861,A504,"Sports, loisirs et culture",-0.579873267717008,44.8240098437157
4862,A504,"Sports, loisirs et culture",-0.582095317091962,44.8220236358832
4863,A504,"Sports, loisirs et culture",-0.60175155887833,44.8475230220369
4864,A504,"Sports, loisirs et culture",-0.60175155887833,44.8475230220369
4865,A504,"Sports, loisirs et culture",-0.575011720419513,44.8417906934315
4866,A504,"Sports, loisirs et culture",-0.568170771490812,44.8289329540864
4867,A504,"Sports, loisirs et culture",-0.568435719325617,44.8291302731097
4868,A504,"Sports, loisirs et culture",-0.571282491829438,44.8220288054895
4869,A504,"Sports, loisirs et culture",-0.569252496546658,44.8270086739543
4870,A504,"Sports, loisirs et culture",-0.551626100565111,44.8406002855287
4871,A504,"Sports, loisirs et culture",-0.580127876408325,44.8394513816237
4872,A504,"Sports, loisirs et culture",-0.575603071521661,44.85146329517
4873,A504,"Sports, loisirs et culture",-0.590256789760548,44.8444855620569
4874,A504,"Sports, loisirs et culture",-0.571466771130016,44.8399802760215
4875,A504,"Sports, loisirs et culture",-0.556441187096512,44.8606328622691
4876,A504,"Sports, loisirs et culture",-0.556614077277428,44.8612374671469
4877,A504,"Sports, loisirs et culture",-0.58986147514905,44.8483674841431
4878,A504,"Sports, loisirs et culture",-0.565632600199855,44.8356978000505
4879,A504,"Sports, loisirs et culture",-0.565342104874185,44.8353917027923
4880,A504,"Sports, loisirs et culture",-0.564849621971188,44.8352357569313
4881,A504,"Sports, loisirs et culture",-0.56362319434605,44.8287585324432
4882,A504,"Sports, loisirs et culture",-0.56362319434605,44.8287585324432
4883,A504,"Sports, loisirs et culture",-0.56007953856918,44.82808404301
4884,A504,"Sports, loisirs et culture",-0.557356023600346,44.8274540623887
4885,A504,"Sports, loisirs et culture",-0.567749989762708,44.8296715471722
4886,A504,"Sports, loisirs et culture",-0.573590121515835,44.8548709250196
4887,A504,"Sports, loisirs et culture",-0.573385835738132,44.8389847625815
4888,A504,"Sports, loisirs et culture",-0.573493315718249,44.8387549046615
4889,A504,"Sports, loisirs et culture",-0.562031053317515,44.8726650094754
4890,A504,"Sports, loisirs et culture",-0.553071023654879,44.8213930013099
4891,A504,"Sports, loisirs et culture",-0.600188306003634,44.8400718817638
4892,A504,"Sports, loisirs et culture",-0.569061653783675,44.8376153095411
4893,A504,"Sports, loisirs et culture",-0.566950682424073,44.8363881288426
4894,A504,"Sports, loisirs et culture",-0.572399250344583,44.8268640766699
4895,A504,"Sports, loisirs et culture",-0.572260443504415,44.828484488903
4896,A504,"Sports, loisirs et culture",-0.566122665933573,44.8620995560066
4897,A504,"Sports, loisirs et culture",-0.586946455146676,44.856201843912
4898,A504,"Sports, loisirs et culture",-0.586946455146676,44.856201843912
4899,A504,"Sports, loisirs et culture",-0.586946455146676,44.856201843912
4900,A504,"Sports, loisirs et culture",-0.588864190826202,44.8552205298845
4901,A504,"Sports, loisirs et culture",-0.549978974670467,44.8270360065621
4902,A504,"Sports, loisirs et culture",-0.549978974670467,44.8270360065621
4903,A504,"Sports, loisirs et culture",-0.551458975813882,44.8629290451376
4904,A504,"Sports, loisirs et culture",-0.551458975813882,44.8629290451376
4905,A504,"Sports, loisirs et culture",-0.551458975813882,44.8629290451376
4906,A504,"Sports, loisirs et culture",-0.571026696941172,44.8790812003253
4907,A504,"Sports, loisirs et culture",-0.570245842805735,44.8799435962833
4908,A504,"Sports, loisirs et culture",-0.561345489888006,44.8408962378727
4909,A504,"Sports, loisirs et culture",-0.559798937264401,44.8483540559612
4910,A504,"Sports, loisirs et culture",-0.547245973526101,44.8511910838573
4911,A504,"Sports, loisirs et culture",-0.547245973526101,44.8511910838573
4912,A504,"Sports, loisirs et culture",-0.575300121257702,44.8439720787104
4913,A504,"Sports, loisirs et culture",-0.614472399049054,44.8239404542151
4914,A504,"Sports, loisirs et culture",-0.57756196027588,44.8454022628604
4915,A504,"Sports, loisirs et culture",-0.572499593721316,44.8731917170649
4916,A504,"Sports, loisirs et culture",-0.571268087325968,44.832416161732
4917,A504,"Sports, loisirs et culture",-0.571268087325968,44.832416161732
4918,A504,"Sports, loisirs et culture",-0.571854396104071,44.8323945745337
4919,A504,"Sports, loisirs et culture",-0.572309980669331,44.8324483942843
4920,A504,"Sports, loisirs et culture",-0.572468319852696,44.8324487009258
4921,A504,"Sports, loisirs et culture",-0.575308178426263,44.836510150848
4922,A504,"Sports, loisirs et culture",-0.569731864740725,44.8795956582367
4923,A504,"Sports, loisirs et culture",-0.567917545627079,44.8301578768564
4924,A504,"Sports, loisirs et culture",-0.567917545627079,44.8301578768564
4925,A504,"Sports, loisirs et culture",-0.567287506442672,44.8312032262194
4926,A504,"Sports, loisirs et culture",-0.564263446766917,44.8554719905801
4927,A504,"Sports, loisirs et culture",-0.567402079487966,44.8532008850685
4928,A504,"Sports, loisirs et culture",-0.565511405399865,44.8346868911823
4929,A504,"Sports, loisirs et culture",-0.570456478391541,44.840666212961
4930,A504,"Sports, loisirs et culture",-0.579697994856052,44.8369011832349
4931,A504,"Sports, loisirs et culture",-0.577808865370723,44.8433926065244
4932,A504,"Sports, loisirs et culture",-0.583798364083581,44.8418550086275
4933,A504,"Sports, loisirs et culture",-0.568049072303714,44.8353749394438
4934,A504,"Sports, loisirs et culture",-0.551689564962529,44.865150904618
4935,A504,"Sports, loisirs et culture",-0.551813042252001,44.8653678484427
4936,A504,"Sports, loisirs et culture",-0.564667440706329,44.8807801050628
4937,A504,"Sports, loisirs et culture",-0.570394830111566,44.8827627341298
4938,A504,"Sports, loisirs et culture",-0.568967973329938,44.8783020388675
4939,A504,"Sports, loisirs et culture",-0.568967973329938,44.8783020388675
4940,A504,"Sports, loisirs et culture",-0.568967973329938,44.8783020388675
4941,A504,"Sports, loisirs et culture",-0.568967973329938,44.8783020388675
4942,A504,"Sports, loisirs et culture",-0.568967973329938,44.8783020388675
4943,A504,"Sports, loisirs et culture",-0.579454787313642,44.8402508018384
4944,A504,"Sports, loisirs et culture",-0.564641987025395,44.8329628159938
4945,A504,"Sports, loisirs et culture",-0.581621900319113,44.8393013012281
4946,A504,"Sports, loisirs et culture",-0.571615960401859,44.8422457281918
4947,A504,"Sports, loisirs et culture",-0.577459592575611,44.8364804259685
4948,A504,"Sports, loisirs et culture",-0.542945861858419,44.8828932907042
4949,A504,"Sports, loisirs et culture",-0.576185702965473,44.8362673585078
4950,A504,"Sports, loisirs et culture",-0.577847840626316,44.8360334962162
4951,A504,"Sports, loisirs et culture",-0.578214244198891,44.8359991432985
4952,A504,"Sports, loisirs et culture",-0.575422829501232,44.8378132726941
4953,A504,"Sports, loisirs et culture",-0.578458938221033,44.8365870676876
4954,A504,"Sports, loisirs et culture",-0.578479836376312,44.8359928266813
4955,A504,"Sports, loisirs et culture",-0.578395594661525,44.8354858852416
4956,A504,"Sports, loisirs et culture",-0.551428129571193,44.8264571500457
4957,A504,"Sports, loisirs et culture",-0.567184288615209,44.8321303258295
4958,A504,"Sports, loisirs et culture",-0.570878352874702,44.8340430319866
4959,A504,"Sports, loisirs et culture",-0.571031694035872,44.8327419157921
4960,A504,"Sports, loisirs et culture",-0.56950136686362,44.8382158111002
4961,A504,"Sports, loisirs et culture",-0.581604675412883,44.8441938882528
4962,A504,"Sports, loisirs et culture",-0.571781684461206,44.8388056261077
4963,A504,"Sports, loisirs et culture",-0.572056763964147,44.8400153505426
4964,A504,"Sports, loisirs et culture",-0.571661619715851,44.8374499538387
4965,A504,"Sports, loisirs et culture",-0.593336165691752,44.8532877420942
4966,A504,"Sports, loisirs et culture",-0.568649392249511,44.8363704306424
4967,A504,"Sports, loisirs et culture",-0.568624015935395,44.8363099622108
4968,A504,"Sports, loisirs et culture",-0.583239807176401,44.8316253037221
4969,A504,"Sports, loisirs et culture",-0.564540230632703,44.8348713236583
4970,A504,"Sports, loisirs et culture",-0.576241444719267,44.8528941035907
4971,A504,"Sports, loisirs et culture",-0.575990299580008,44.837137060863
4972,A504,"Sports, loisirs et culture",-0.554833285578401,44.8685415003391
4973,A504,"Sports, loisirs et culture",-0.554700937863684,44.8695512675351
4974,A504,"Sports, loisirs et culture",-0.562984505211151,44.8642669546664
4975,A504,"Sports, loisirs et culture",-0.558586860738369,44.8615114581776
4976,A504,"Sports, loisirs et culture",-0.604403667599294,44.8304827323244
4977,A504,"Sports, loisirs et culture",-0.59208350500744,44.8501467494776
4978,A504,"Sports, loisirs et culture",-0.55839232132117,44.8263204847777
4979,A504,"Sports, loisirs et culture",-0.558118482299892,44.8259560682535
4980,A504,"Sports, loisirs et culture",-0.61075452475358,44.8602441269892
4981,A504,"Sports, loisirs et culture",-0.617869449965172,44.8624971769945
4982,A504,"Sports, loisirs et culture",-0.567405478990599,44.8281241942642
4983,A504,"Sports, loisirs et culture",-0.567405478990599,44.8281241942642
4984,A504,"Sports, loisirs et culture",-0.570953568328326,44.8410927242245
4985,A504,"Sports, loisirs et culture",-0.571383085178901,44.8481213829684
4986,A504,"Sports, loisirs et culture",-0.582494480460458,44.8484497427616
4987,A504,"Sports, loisirs et culture",-0.578521494111523,44.8456092417911
4988,A504,"Sports, loisirs et culture",-0.56048686939931,44.8410576403487
4989,A504,"Sports, loisirs et culture",-0.581126191245467,44.8410819713239
4990,A504,"Sports, loisirs et culture",-0.566761913310081,44.8327387356667
4991,A504,"Sports, loisirs et culture",-0.566899880377675,44.8328370403263
4992,A504,"Sports, loisirs et culture",-0.591863552722716,44.8380571005319
4993,A504,"Sports, loisirs et culture",-0.581410619353219,44.840536538569
4994,A504,"Sports, loisirs et culture",-0.59648141965106,44.8311083072485
4995,A504,"Sports, loisirs et culture",-0.574781173416264,44.8394293570873
4996,A504,"Sports, loisirs et culture",-0.570717355466071,44.8654414556836
4997,A504,"Sports, loisirs et culture",-0.559796076757193,44.8411729131653
4998,A504,"Sports, loisirs et culture",-0.611510985501525,44.8325170050894
4999,A504,"Sports, loisirs et culture",-0.593476419827926,44.8429509900953
5000,A504,"Sports, loisirs et culture",-0.578384532163202,44.8542522295064
5001,A504,"Sports, loisirs et culture",-0.571598670088656,44.8507550300976
5002,A504,"Sports, loisirs et culture",-0.632551026329211,44.8522102586889
5003,A504,"Sports, loisirs et culture",-0.553850437679965,44.816976741772
5004,A504,"Sports, loisirs et culture",-0.571180744875292,44.8528089289205
5005,A504,"Sports, loisirs et culture",-0.563120512232217,44.8676365287567
5006,A504,"Sports, loisirs et culture",-0.622966193842285,44.8584756146776
5007,A504,"Sports, loisirs et culture",-0.631701459395225,44.8598002489659
5008,A504,"Sports, loisirs et culture",-0.633010545518192,44.8597736118356
5009,A504,"Sports, loisirs et culture",-0.560869615225248,44.8272382719131
5010,A504,"Sports, loisirs et culture",-0.58534114242153,44.8486065158361
5011,A504,"Sports, loisirs et culture",-0.584612675281667,44.8562271666802
5012,A504,"Sports, loisirs et culture",-0.596538531599589,44.8202741937879
5013,A504,"Sports, loisirs et culture",-0.591910574719816,44.8239427378348
5014,A504,"Sports, loisirs et culture",-0.572440123815141,44.8725960943774
5015,A504,"Sports, loisirs et culture",-0.58870203631888,44.8405168783015
5016,A504,"Sports, loisirs et culture",-0.571374614675147,44.8517139701078
5017,A504,"Sports, loisirs et culture",-0.573278702640182,44.8405455804867
5018,A504,"Sports, loisirs et culture",-0.574016178222132,44.8328287221561
5019,A504,"Sports, loisirs et culture",-0.572456118897812,44.8314009393067
5020,A504,"Sports, loisirs et culture",-0.593069748979689,44.8541335593138
5021,A504,"Sports, loisirs et culture",-0.548300040148074,44.8905659569525
5022,A504,"Sports, loisirs et culture",-0.549913005973295,44.8654480302145
5023,A504,"Sports, loisirs et culture",-0.573635524502851,44.8415741309631
5024,A504,"Sports, loisirs et culture",-0.573704442523686,44.8414826861668
5025,A504,"Sports, loisirs et culture",-0.573594258627451,44.8413636658416
5026,A504,"Sports, loisirs et culture",-0.573676072102436,44.8414151049808
5027,A504,"Sports, loisirs et culture",-0.565361625396553,44.8334810605846
5028,A504,"Sports, loisirs et culture",-0.566351799309854,44.8326230472912
5029,A504,"Sports, loisirs et culture",-0.554780191143676,44.8396130445855
5030,A504,"Sports, loisirs et culture",-0.575690637318016,44.8413420632828
5031,A504,"Sports, loisirs et culture",-0.572636074387327,44.8370559028409
5032,A504,"Sports, loisirs et culture",-0.572556714721104,44.8366447845297
5033,A504,"Sports, loisirs et culture",-0.599781119502556,44.8496250289535
5034,A504,"Sports, loisirs et culture",-0.574726415215847,44.8776001932152
5035,A504,"Sports, loisirs et culture",-0.567892039827401,44.8383752056261
5036,A504,"Sports, loisirs et culture",-0.58277801732748,44.8592678128189
5037,A504,"Sports, loisirs et culture",-0.571971864173082,44.8523787938215
5038,A504,"Sports, loisirs et culture",-0.575104203797049,44.8415222927475
5039,A504,"Sports, loisirs et culture",-0.572916126021259,44.8412177903061
5040,A504,"Sports, loisirs et culture",-0.573462717646193,44.8411678256951
5041,A504,"Sports, loisirs et culture",-0.557743574354126,44.8266548443077
5042,A504,"Sports, loisirs et culture",-0.573524354157623,44.8373658845634
5043,A504,"Sports, loisirs et culture",-0.573736261417771,44.8368284885918
5044,A504,"Sports, loisirs et culture",-0.573657356615481,44.836404738653
5045,A504,"Sports, loisirs et culture",-0.573318958868379,44.8357845856838
5046,A504,"Sports, loisirs et culture",-0.573302163386595,44.8342270421424
5047,A504,"Sports, loisirs et culture",-0.573302163386595,44.8342270421424
5048,A504,"Sports, loisirs et culture",-0.573147612400514,44.8332712876732
5049,A504,"Sports, loisirs et culture",-0.573047158455499,44.8326679821707
5050,A504,"Sports, loisirs et culture",-0.57296873226401,44.8322117722137
5051,A504,"Sports, loisirs et culture",-0.57296873226401,44.8322117722137
5052,A504,"Sports, loisirs et culture",-0.570595051813926,44.8373239653143
5053,A504,"Sports, loisirs et culture",-0.572208193702048,44.8519313705771
5054,A504,"Sports, loisirs et culture",-0.558708658002572,44.841012329462
5055,A504,"Sports, loisirs et culture",-0.540314064999557,44.852060972359
5056,A504,"Sports, loisirs et culture",-0.556808115240371,44.8421951653256
5057,A504,"Sports, loisirs et culture",-0.56530413650364,44.8319014901846
5058,A504,"Sports, loisirs et culture",-0.561773947089347,44.8607278421962
5059,A504,"Sports, loisirs et culture",-0.560820984701644,44.8666569588217
5060,A504,"Sports, loisirs et culture",-0.561142967457612,44.8668699565798
5061,A504,"Sports, loisirs et culture",-0.561362993437965,44.8670160181376
5062,A504,"Sports, loisirs et culture",-0.577899456050928,44.8388311297634
5063,A504,"Sports, loisirs et culture",-0.575556642760981,44.8462214565319
5064,A504,"Sports, loisirs et culture",-0.581274589944628,44.8395558563738
5065,A504,"Sports, loisirs et culture",-0.597882264532451,44.8279859518065
5066,A504,"Sports, loisirs et culture",-0.567750172668788,44.8529364379714
5067,A504,"Sports, loisirs et culture",-0.569856754103375,44.8508174102446
5068,A504,"Sports, loisirs et culture",-0.58392491501769,44.8569835569053
5069,A504,"Sports, loisirs et culture",-0.573985494551912,44.8412014510491
5070,A504,"Sports, loisirs et culture",-0.544953481515151,44.8788850437505
5071,A504,"Sports, loisirs et culture",-0.570765279988115,44.8539858247553
5072,A504,"Sports, loisirs et culture",-0.621892393053421,44.8636948678571
5073,A504,"Sports, loisirs et culture",-0.568967973329938,44.8783020388675
5074,A504,"Sports, loisirs et culture",-0.578943189231667,44.8447124030527
5075,A504,"Sports, loisirs et culture",-0.570996301014895,44.8407488723275
5076,A504,"Sports, loisirs et culture",-0.597409589356758,44.8422349610394
5077,A504,"Sports, loisirs et culture",-0.571260074566496,44.8814132825802
5078,A504,"Sports, loisirs et culture",-0.564667440706329,44.8807801050628
